date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-11-01,1,2740,LK4,287.0,187.08014,137.73042,403.85715,297.24158,552.7875,453.6577,134.57547,135.27495,121.613014,final
2022-11-11,1,2740,LK4,287.0,96.20906,128.24147,399.79095,362.18942,642.5958,573.21124,75.95913,110.240364,111.99987,final
2022-11-21,1,2740,LK4,287.0,4.268293,133.2971,287.55746,399.26898,596.96515,693.441,6.7017264,72.36703,86.18697,final
2022-12-01,1,2740,LK4,287.0,153.76656,86.98757,254.24391,348.52612,727.6829,755.62976,172.59566,73.3309,96.32583,final
2022-12-11,1,2740,LK4,287.0,54.3554,83.942276,212.39026,304.22696,779.6307,816.0257,66.73474,70.3012,95.56712,final
2022-12-21,1,2740,LK4,287.0,74.097565,68.142044,282.2195,239.07188,845.80835,845.4146,108.1424,117.678246,100.0463,final
2023-01-01,1,2740,LK4,287.0,12.261324,41.467247,140.7143,191.24553,798.8154,829.46704,37.147293,74.251015,96.326805,final
2023-01-11,1,2740,LK4,287.0,5.641115,27.772358,92.0,135.854,704.1813,794.9554,32.469788,68.86563,88.6526,final
2023-01-21,1,2740,LK4,287.0,65.96516,27.56504,83.8676,96.80465,653.6446,730.4668,217.91823,87.292274,89.554634,final
2023-02-01,1,2740,LK4,287.0,126.96864,18.675377,198.57492,74.01277,593.5331,610.50385,557.4089,257.6481,97.24278,final
2023-02-11,1,2740,LK4,287.0,3.1916375,11.248084,196.12544,57.488503,500.5157,495.2496,50.416016,321.8599,101.05269,final
2023-02-21,1,2740,LK4,287.0,9.365853,8.47921,139.52614,38.40267,505.61322,371.06424,106.57786,332.989,135.77818,final
2023-03-01,1,2740,LK4,287.0,2.9268293,16.004993,15.484321,35.73229,354.7735,300.9906,37.737835,50.29013,117.576645,final
2023-03-11,1,2740,LK4,287.0,8.881533,13.024971,21.174215,37.509174,309.29962,230.85168,77.01279,61.5731,133.26155,final
2023-03-21,1,2740,LK4,287.0,24.31359,15.112428,36.121952,44.14239,259.5157,179.34972,145.74864,83.679184,143.48581,final
2023-04-01,1,2740,LK4,287.0,10.905923,30.588501,44.101044,58.7259,258.16028,168.47096,44.693993,77.05038,151.70279,final
2023-04-11,1,2740,LK4,287.0,2.261324,37.598606,37.480835,83.29954,254.7805,178.29721,17.04592,48.10992,141.72638,final
2023-04-21,1,2740,LK4,287.0,52.08014,33.557026,65.24738,101.74413,240.89548,184.2892,148.04082,65.80913,129.90465,final
2023-05-01,1,2740,LK4,287.0,208.25087,25.35877,262.59235,96.514404,322.1777,190.9726,702.4358,263.60037,166.95074,final
2023-05-11,1,2740,LK4,287.0,12.707317,22.10302,273.0383,81.018814,331.69336,201.82753,65.333374,323.22964,162.78943,final
2023-05-21,1,2740,LK4,287.0,21.324041,11.485482,242.28223,58.94727,343.65155,204.8338,159.68015,386.69708,166.15604,final
2023-06-01,1,2740,LK4,287.0,1.6236933,1.7173054,35.65505,35.305805,342.3484,190.54611,98.60641,100.866486,177.62991,final
2023-06-11,1,2740,LK4,287.0,0.18815331,0.022067364,23.13589,13.224854,333.655,177.54321,103.30711,154.38197,185.52046,final
2023-06-21,1,2740,LK4,287.0,0.7804878,0.4253194,2.5923343,2.1646922,310.12192,162.8561,106.54651,105.96875,187.73338,final
2023-07-01,1,2740,LK4,287.0,15.149826,5.5772357,16.118467,6.0246224,314.36584,137.84483,190.50182,191.55728,223.57535,final
2023-07-11,1,2740,LK4,287.0,5.3937283,6.515331,21.324043,12.517886,317.49823,106.76156,90.25992,150.2695,288.55917,final
2023-07-21,1,2740,LK4,287.0,3.4250872,7.347503,23.968641,19.44007,268.8432,80.55203,68.23312,118.5293,320.08966,final
2023-08-01,1,2740,LK4,287.0,2.6341465,6.068409,11.452962,19.931242,63.22648,61.261673,68.9724,65.99335,102.965225,final
2023-08-11,1,2740,LK4,287.0,3.5818815,8.687922,9.641115,22.103832,54.101048,47.846573,62.69675,54.018616,111.83516,final
2023-08-21,1,2740,LK4,287.0,9.383275,13.067364,15.599303,27.823694,42.16028,49.428455,79.609146,62.757427,86.64636,final
2023-09-01,1,2740,LK4,287.0,15.79791,24.798838,28.763065,46.554123,56.33449,72.50999,69.794365,65.490524,79.13109,final
2023-09-11,1,2740,LK4,287.0,23.49129,23.54634,48.672474,61.412544,79.63763,96.03426,99.80715,80.81677,83.77121,final
2023-09-21,1,2740,LK4,287.0,22.5331,38.75308,61.8223,87.09826,101.39024,134.36201,62.92837,72.55544,76.34092,final
2023-10-01,1,2740,LK4,287.0,29.073172,47.562603,75.097565,109.86202,115.31359,176.34738,64.82398,69.73372,66.34427,final
2023-10-11,1,2740,LK4,287.0,103.47735,63.29361,155.08362,149.60928,213.39722,233.12567,158.83968,103.54076,91.71511,final
2023-10-21,1,2740,LK4,287.0,38.501743,96.21754,171.05226,207.07375,248.47386,321.9957,42.978466,83.01464,77.51596,final
2023-11-01,1,2740,LK4,287.0,215.0209,137.73042,357.0,297.24158,460.86063,453.6577,154.15137,119.77174,101.57043,final
2023-11-11,1,2740,LK4,287.0,243.61324,128.24147,497.13586,362.18942,700.89197,573.21124,186.58847,136.75117,122.082016,final
2023-11-21,1,2740,LK4,287.0,101.03136,133.2971,559.6655,399.26898,792.54004,693.441,76.66925,139.6757,114.188614,final
2023-12-01,1,2740,LK4,287.0,187.97212,86.98757,532.6167,348.52612,964.7143,755.62976,209.78064,152.0727,127.48835,final
2023-12-11,1,2740,LK4,287.0,196.37979,83.942276,485.38327,304.22696,1137.6028,816.0257,226.41628,158.5836,139.16772,final
2023-12-21,1,2740,LK4,287.0,23.439024,68.142044,407.79095,239.07188,1138.5087,845.4146,38.88191,169.1268,134.46484,final
2024-01-01,1,2740,LK4,287.0,107.29965,41.467247,327.11847,191.24553,1216.7351,829.46704,241.67485,169.23619,146.40903,final
2024-01-11,1,2740,LK4,287.0,10.609756,27.772358,141.34843,135.854,1123.8676,794.9554,47.630863,103.9008,141.1163,final
2024-01-21,1,2740,LK4,287.0,7.160279,27.56504,125.06969,96.80465,1092.5261,730.4668,37.34151,127.764,149.22852,final
2024-02-01,1,2740,LK4,287.0,3.0522647,18.675377,20.8223,74.01277,880.5574,610.50385,34.01114,32.68117,143.8752,final
2024-02-11,1,2740,LK4,287.0,3.512195,11.248084,13.724739,57.488503,640.4564,495.2496,52.38892,29.965094,129.02687,final
2024-02-21,1,2740,LK4,287.0,3.1045296,8.47921,9.668989,38.40267,542.5296,371.06424,60.126144,33.797436,145.59471,final
2024-03-01,1,2740,LK4,287.0,3.836237,16.004993,10.452962,35.73229,358.39374,300.9906,42.067318,37.937866,118.75977,final
2024-03-11,1,2740,LK4,287.0,2.1811848,13.024971,9.121951,37.509174,164.19511,230.85168,39.840202,33.22095,71.73793,final
2024-03-21,1,2740,LK4,287.0,8.442509,15.112428,14.45993,44.14239,149.1986,179.34972,66.83684,39.59907,83.64461,final
2024-04-01,1,2740,LK4,287.0,6.083624,30.588501,16.707317,58.7259,47.982582,168.47096,31.143835,34.063572,30.542624,final
2024-04-11,1,2740,LK4,287.0,18.602787,37.598606,33.12892,83.29954,55.975613,178.29721,55.407417,43.18134,33.26598,final
2024-04-21,1,2740,LK4,287.0,13.017422,33.557026,37.703835,101.74413,61.832752,184.2892,46.729282,40.00579,35.307217,final
2024-05-01,1,2740,LK4,287.0,11.696864,25.35877,43.317074,96.514404,70.477356,190.9726,54.998486,47.59627,38.51424,final
2024-05-11,1,2740,LK4,287.0,59.08014,22.10302,83.794426,81.018814,126.045296,201.82753,236.43175,103.226746,63.359695,final
2024-05-21,1,2740,LK4,287.0,17.574913,11.485482,88.35191,58.94727,140.51569,204.8338,136.93816,145.98265,69.34807,final
2024-06-01,1,2740,LK4,287.0,3.9442508,1.7173054,80.599304,35.305805,140.62369,190.54611,133.15236,212.37463,74.47025,final
2024-06-11,1,2740,LK4,287.0,0.017421603,0.022067364,21.536585,13.224854,138.45993,177.54321,99.90749,145.60658,78.58957,final
2024-06-21,1,2740,LK4,287.0,0.16027875,0.4253194,4.121951,2.1646922,130.1777,162.8561,95.114746,127.31812,80.5319,final
2024-07-01,1,2740,LK4,287.0,4.881533,5.5772357,5.0592337,6.0246224,128.97562,137.84483,93.42263,91.24335,93.791016,final
2024-07-11,1,2740,LK4,287.0,5.268293,6.515331,10.310104,12.517886,115.64111,106.76156,89.17063,87.39698,107.94508,final
2024-07-21,1,2740,LK4,287.0,1.3449477,7.347503,11.494774,19.44007,103.968636,80.55203,51.386482,67.4907,127.37118,final
2024-08-01,1,2740,LK4,287.0,14.473867,6.068409,21.087109,19.931242,106.74564,61.261673,175.94098,104.636215,168.64294,final
2024-08-11,1,2740,LK4,287.0,14.250871,8.687922,30.069687,22.103832,61.916374,47.846573,140.6413,129.39014,126.62387,final
2024-08-21,1,2740,LK4,287.0,11.916376,13.067364,40.641113,27.823694,56.257843,49.428455,93.62947,139.04929,112.547455,final
2024-09-01,1,2740,LK4,287.0,10.961673,24.798838,37.12892,46.554123,63.275265,72.50999,53.56475,81.71785,88.08577,final
2024-09-11,1,2740,LK4,287.0,2.5679443,23.54634,25.445992,61.412544,65.82578,96.03426,26.511086,45.843735,70.10075,final
2024-09-21,1,2740,LK4,287.0,12.188153,38.75308,25.71777,87.09826,77.85366,134.36201,39.28444,33.353256,59.45211,final
2024-10-01,1,2740,LK4,287.0,105.888504,47.562603,120.6446,109.86202,178.86063,176.34738,210.96463,109.38742,101.385864,final
2024-10-11,1,2740,LK4,287.0,76.902435,63.29361,194.9791,149.60928,250.49478,233.12567,119.92694,129.34482,107.2941,final
2024-10-21,1,2740,LK4,287.0,78.902435,96.21754,261.69336,207.07375,328.05225,321.9957,82.89318,125.75501,101.85218,final
2024-11-01,1,2740,LK4,287.0,111.874565,137.73042,267.67944,297.24158,425.45297,453.6577,81.884834,90.21904,93.850586,final
2024-11-11,1,2740,LK4,287.0,104.45644,128.24147,295.23346,362.18942,515.6585,573.21124,82.14893,81.76528,90.04642,final
2024-11-21,1,2740,LK4,287.0,387.96515,133.2971,604.29614,399.26898,891.7073,693.441,284.14563,150.71553,128.38698,final
2024-12-01,1,2740,LK4,287.0,13.919861,86.98757,506.34146,348.52612,894.66547,755.62976,20.567844,144.64037,118.27903,final
2024-12-11,1,2740,LK4,287.0,64.703835,83.942276,466.58884,304.22696,956.80145,816.0257,78.36974,152.50574,117.146324,final
2024-12-21,1,2740,LK4,287.0,28.808363,68.142044,107.43206,239.07188,973.4216,845.4146,46.222885,46.065144,115.05229,final
2025-01-01,1,2740,LK4,287.0,11.644599,41.467247,105.1568,191.24553,879.17773,829.46704,35.82007,56.132133,105.95718,final
2025-01-11,1,2740,LK4,287.0,128.32404,27.772358,168.777,135.854,930.5993,794.9554,406.81857,123.37384,116.956436,final
2025-01-21,1,2740,LK4,287.0,60.66202,27.56504,200.63065,96.80465,912.3589,730.4668,201.63345,201.98552,124.731514,final
2025-02-01,1,2740,LK4,287.0,3.804878,18.675377,192.79092,74.01277,804.2892,610.50385,37.19002,250.32777,131.48402,final
2025-02-11,1,2740,LK4,287.0,4.0034842,11.248084,68.47038,57.488503,703.83624,495.2496,55.41259,117.57424,141.69652,final
2025-02-21,1,2740,LK4,287.0,41.181183,8.47921,48.989544,38.40267,357.05225,371.06424,342.61044,124.39221,96.27404,final
2025-03-01,1,2740,LK4,287.0,19.651567,16.004993,64.836235,35.73229,362.78397,300.9906,117.36051,171.45178,120.194534,final
2025-03-11,1,2740,LK4,287.0,23.728224,13.024971,84.560974,37.509174,321.80832,230.85168,159.38014,210.68623,138.56519,final
2025-03-21,1,2740,LK4,287.0,3.7804878,15.112428,47.16028,44.14239,296.78046,179.34972,43.65703,106.141106,163.69998,final
2025-04-01,1,2740,LK4,287.0,45.27526,30.588501,72.78397,58.7259,330.41113,168.47096,141.26828,122.06023,193.3529,final
2025-04-11,1,2740,LK4,287.0,10.836237,37.598606,59.891983,83.29954,212.92334,178.29721,37.175484,73.49074,118.8907,final
2025-04-21,1,2740,LK4,287.0,63.341465,33.557026,119.45296,101.74413,215.60278,184.2892,177.24776,116.58997,116.542725,final
2025-05-01,1,2740,LK4,287.0,22.76655,25.35877,96.94425,96.514404,234.56447,190.9726,91.46138,100.42343,122.24386,final
2025-05-11,1,2740,LK4,287.0,40.672474,22.10302,126.78049,81.018814,271.23346,201.82753,168.51433,153.19962,133.55739,final
2025-05-21,1,2740,LK4,287.0,2.641115,11.485482,66.08014,58.94727,232.69337,204.8338,46.350574,111.1543,113.27697,final
2025-06-01,1,2740,LK4,287.0,3.0557492,1.7173054,46.369335,35.305805,216.09756,190.54611,119.92531,127.448975,113.06671,final
2025-06-11,1,2740,LK4,287.0,0.006968641,0.022067364,5.7038326,13.224854,192.37631,177.54321,99.69935,58.732063,108.12581,final
2025-06-21,1,2740,LK4,287.0,0.45296168,0.4253194,3.5156796,2.1646922,189.04878,162.8561,100.509514,118.85618,115.604256,final
2025-07-01,1,2740,LK4,287.0,1.4947735,5.5772357,1.9547038,6.0246224,145.2683,137.84483,61.40331,63.083374,105.19687,final
2025-07-11,1,2740,LK4,287.0,4.1045294,6.515331,6.0522647,12.517886,138.53658,106.76156,79.064415,63.091312,128.43108,final
2025-07-21,1,2740,LK4,287.0,2.6655052,7.347503,8.264808,19.44007,77.86063,80.55203,62.08142,54.274837,96.85407,final
2025-08-01,1,2740,LK4,287.0,16.09756,6.068409,22.867596,19.931242,71.191635,61.261673,190.6106,111.77781,114.98598,final
2025-08-11,1,2740,LK4,287.0,5.696864,8.687922,24.45993,22.103832,36.21603,47.846573,78.1482,108.69286,77.99187,final
2025-08-21,1,2740,LK4,287.0,5.3170733,13.067364,27.1115,27.823694,38.891987,49.428455,57.10337,97.830246,80.64162,final
2025-09-01,1,2740,LK4,287.0,20.1777,24.798838,31.191637,46.554123,56.01394,72.50999,84.492226,70.20124,78.717514,final
2025-09-11,1,2740,LK4,287.0,29.303137,23.54634,54.797913,61.412544,85.310104,96.03426,120.166504,90.040085,89.38562,final
2025-09-21,1,2740,LK4,287.0,7.6062717,38.75308,57.087105,87.09826,92.46342,134.36201,28.812307,67.41399,69.935425,final
2025-10-01,1,2740,LK4,287.0,39.076656,47.562603,75.98607,109.86202,130.0453,176.34738,83.855545,70.50726,74.46774,final
2025-10-11,1,2740,LK4,287.0,85.42509,63.29361,132.10802,149.60928,211.36584,233.12567,132.40637,88.68033,90.862045,final
2025-10-21,1,2740,LK4,287.0,92.48781,96.21754,216.98955,207.07375,301.18817,321.9957,96.31513,104.67564,93.63676,final
2025-11-01,1,2740,LK4,287.0,44.905922,137.73042,222.81882,297.24158,329.9965,453.6577,34.96516,75.376396,73.03845,final
2025-11-11,1,2740,LK4,287.0,166.16725,128.24147,303.56097,362.18942,490.46692,573.21124,128.46394,84.03319,85.689606,final
2025-11-21,1,2740,LK4,287.0,381.108,133.2971,592.18115,399.26898,866.2578,693.441,279.18735,147.71877,124.743225,final
2025-12-01,1,2740,LK4,287.0,41.665504,86.98757,588.9408,348.52612,887.7457,755.62976,50.73023,168.00479,117.369286,final
2025-12-11,1,2740,LK4,287.0,58.66202,83.942276,481.43552,304.22696,917.10455,816.0257,71.57678,157.30696,112.311295,final
2025-12-21,1,2740,LK4,287.0,11.658537,68.142044,111.98607,239.07188,921.15686,845.4146,22.775597,47.93099,108.90651,final
2026-01-01,1,2740,LK4,287.0,61.602787,41.467247,131.92334,191.24553,943.683,829.46704,143.33275,69.77145,113.68729,final
2026-01-11,1,2740,LK4,287.0,22.655052,27.772358,95.916374,135.854,880.91284,794.9554,84.3853,71.64608,110.745285,final
2026-01-21,1,2740,LK4,287.0,15.250871,27.56504,99.50871,96.80465,803.6759,730.4668,62.18592,102.65613,109.954094,final
2026-02-01,1,2740,LK4,287.0,7.2543554,18.675377,45.16028,74.01277,766.02435,610.50385,51.75992,63.483765,125.26718,final
2026-02-11,1,2740,LK4,287.0,22.630663,11.248084,45.135887,57.488503,622.48773,495.2496,170.05489,80.23218,125.43492,final
2026-02-21,1,2740,LK4,287.0,26.560976,8.47921,56.44599,38.40267,267.94077,371.06424,234.1456,141.57191,72.578224,final
2026-03-01,1,2740,LK4,287.0,2.5958188,16.004993,51.787457,35.73229,228.87108,300.9906,36.161964,139.41632,76.4308,final
2026-03-11,1,2740,LK4,287.0,7.6829267,13.024971,36.83972,37.509174,177.89198,230.85168,70.36308,98.425156,77.54534,final
2026-03-21,1,2740,LK4,287.0,2.216028,15.112428,12.494774,44.14239,168.4495,179.34972,35.878456,35.600166,94.087204,final
2026-04-01,1,2740,LK4,287.0,30.052265,30.588501,39.951218,58.7259,136.89896,168.47096,98.49323,70.53838,81.799835,final
2026-04-11,1,2740,LK4,287.0,22.571428,37.598606,54.83972,83.29954,136.81532,178.29721,64.72378,67.76901,77.36906,final
2026-04-21,1,2740,LK4,287.0,50.285713,33.557026,102.90941,101.74413,171.85016,184.2892,143.38687,101.091644,93.42855,final
2026-05-01,1,2740,LK4,287.0,39.595818,25.35877,112.45296,96.514404,204.19165,190.9726,146.896,115.70078,106.74536,prelim
2026-05-11,1,2740,LK4,287.0,37.54704,22.10302,127.42857,81.018814,219.10802,201.82753,156.98265,153.95303,108.35502,prelim
2026-05-21,1,2740,LK4,287.0,1.9581882,11.485482,79.10104,58.94727,194.50523,204.8338,42.207977,131.51624,95.07774,prelim
2026-06-01,1,2740,LK4,287.0,0.0,1.7173054,39.505226,35.305805,191.90941,190.54611,74.434616,110.41891,100.697174,forecast
2022-01-01,1,2741,LK9,163.0,36.619633,46.72352,103.33743,168.2321,897.6872,882.82947,80.46558,62.53889,101.673485,final
2022-01-11,1,2741,LK9,163.0,26.846626,40.42761,76.52147,142.7771,864.40497,792.02985,70.104126,55.16516,109.0806,final
2022-01-21,1,2741,LK9,163.0,5.8834357,41.960327,69.34969,129.11145,638.5031,692.6847,23.17581,55.43874,92.234085,final
2022-02-01,1,2741,LK9,163.0,20.325153,43.523724,53.055214,125.91166,463.092,612.13824,52.19128,44.346867,75.84881,final
2022-02-11,1,2741,LK9,163.0,67.57055,38.831287,93.77914,124.31534,466.51532,526.48346,165.56792,76.386246,88.71684,final
2022-02-21,1,2741,LK9,163.0,36.300613,32.963394,124.19632,115.318405,335.34357,438.6057,108.79063,107.378685,76.722084,final
2022-03-01,1,2741,LK9,163.0,48.674847,49.253986,152.546,121.04867,308.93863,415.19244,98.93254,124.988235,74.71306,final
2022-03-11,1,2741,LK9,163.0,62.503067,61.464622,147.47853,143.682,317.7791,410.77444,101.56241,102.55345,77.633224,final
2022-03-21,1,2741,LK9,163.0,48.68098,65.603065,159.8589,176.32169,353.4049,420.75153,76.03208,90.92068,84.18171,final
2022-04-01,1,2741,LK9,163.0,158.61963,87.793045,269.80368,214.86073,475.4049,461.82104,176.32747,124.98989,102.90987,final
2022-04-11,1,2741,LK9,163.0,63.601227,90.28405,270.90186,243.68016,512.1595,511.67752,71.996544,110.946465,100.09329,final
2022-04-21,1,2741,LK9,163.0,144.69939,97.68875,366.92023,275.76584,650.97546,567.40594,145.77972,132.46634,114.59969,final
2022-05-01,1,2741,LK9,163.0,85.25153,114.79693,293.55215,302.76974,715.9018,638.67914,75.3371,97.00504,111.99707,final
2022-05-11,1,2741,LK9,163.0,161.84048,107.66912,391.7914,320.15482,810.17175,707.51697,148.08003,122.03153,114.40735,final
2022-05-21,1,2741,LK9,163.0,152.44171,101.81534,399.53372,324.2814,926.3128,776.3689,147.39616,122.85349,119.189896,final
2022-06-01,1,2741,LK9,163.0,38.527607,98.34172,352.8098,307.82617,916.1656,825.45667,42.12007,114.37975,110.922775,final
2022-06-11,1,2741,LK9,163.0,126.773,83.90123,317.7423,284.0583,980.43555,847.89325,148.22406,111.653015,115.54031,final
2022-06-21,1,2741,LK9,163.0,44.58282,72.91738,209.88344,255.16032,976.33734,855.2076,63.635124,82.59654,114.08145,final
2022-07-01,1,2741,LK9,163.0,36.355827,57.6955,207.71164,214.51411,854.0736,825.11005,65.963,96.90112,103.48913,final
2022-07-11,1,2741,LK9,163.0,42.711655,57.503273,123.6503,188.11615,833.1841,792.3292,76.33465,66.618095,105.12396,final
2022-07-21,1,2741,LK9,163.0,163.51534,57.664417,242.58282,172.86319,852.0,752.3049,268.9171,139.19846,113.16446,final
2022-08-01,1,2741,LK9,163.0,99.34969,38.264416,305.5767,153.43211,866.09814,675.7724,241.19058,196.0314,127.95732,final
2022-08-11,1,2741,LK9,163.0,22.631903,57.572598,285.49692,153.50143,726.8895,625.67584,44.159748,183.27716,116.04845,final
2022-08-21,1,2741,LK9,163.0,208.02454,62.396523,330.00613,158.23354,782.47235,586.2571,316.07645,205.23119,133.18611,final
2022-09-01,1,2741,LK9,163.0,118.220856,75.79632,348.8773,195.76544,862.16565,563.7117,152.50801,176.26405,152.47896,final
2022-09-11,1,2741,LK9,163.0,15.018405,72.68487,341.2638,210.87772,750.411,552.4953,25.768734,160.39812,135.50087,final
2022-09-21,1,2741,LK9,163.0,46.73006,98.11411,179.96931,246.59529,752.5583,577.692,50.16778,73.51859,130.01007,final
2022-10-01,1,2741,LK9,163.0,50.3681,100.239265,112.11656,271.03824,766.57056,620.2358,52.611637,42.427658,123.40473,final
2022-10-11,1,2741,LK9,163.0,238.07976,134.67955,335.17792,333.03293,961.93866,697.41205,174.02673,100.63455,137.65976,final
2022-10-21,1,2741,LK9,163.0,210.5092,146.28139,498.95703,381.2002,1008.93256,786.02905,142.45587,130.49113,128.17892,final
2022-11-01,1,2741,LK9,163.0,143.44171,123.025154,592.03064,403.98608,1053.0245,870.7898,115.9473,145.97823,120.808044,final
2022-11-11,1,2741,LK9,163.0,102.08589,122.604294,456.0368,391.91083,1132.4785,935.8215,83.92029,116.156265,120.902695,final
2022-11-21,1,2741,LK9,163.0,59.116566,124.946014,304.64417,370.57547,983.57056,998.371,49.340923,82.44526,98.524925,final
2022-12-01,1,2741,LK9,163.0,107.58896,72.126175,268.7914,319.67648,972.9386,994.7008,145.98021,84.32745,97.82313,final
2022-12-11,1,2741,LK9,163.0,52.33742,65.41002,219.04294,262.4822,1010.2577,987.42596,81.43361,83.75994,102.3006,final
2022-12-21,1,2741,LK9,163.0,85.76687,54.933743,245.69324,192.46994,1049.2944,944.2456,151.44536,126.952614,111.06656,final
2023-01-01,1,2741,LK9,163.0,24.993866,46.72352,163.09816,168.2321,1023.92017,882.82947,57.988834,97.03638,115.89165,final
2023-01-11,1,2741,LK9,163.0,29.607363,40.42761,140.3681,142.7771,815.4478,792.02985,76.18134,98.36984,102.93815,final
2023-01-21,1,2741,LK9,163.0,46.840492,41.960327,101.44172,129.11145,651.7792,692.6847,110.392105,79.36811,94.13696,final
2023-02-01,1,2741,LK9,163.0,82.91411,43.523724,159.36197,125.91166,591.2515,612.13824,181.17758,125.551834,96.615555,final
2023-02-11,1,2741,LK9,163.0,32.208588,38.831287,161.9632,124.31534,521.37427,526.48346,84.89047,129.11322,99.03869,final
2023-02-21,1,2741,LK9,163.0,40.214725,32.963394,155.33742,115.318405,502.47238,438.6057,119.10086,133.26093,114.39717,final
2023-03-01,1,2741,LK9,163.0,90.19632,49.253986,162.61963,121.04867,485.07977,415.19244,175.46419,132.98009,116.632225,final
2023-03-11,1,2741,LK9,163.0,126.40491,61.464622,256.81595,143.682,559.1472,410.77444,197.70654,176.09122,135.68588,final
2023-03-21,1,2741,LK9,163.0,88.21472,65.603065,304.81595,176.32169,561.5951,420.75153,132.02644,170.86536,133.08116,final
2023-04-01,1,2741,LK9,163.0,98.92024,87.793045,313.53986,214.86073,635.5214,461.82104,111.99142,144.88255,137.2092,final
2023-04-11,1,2741,LK9,163.0,34.233128,90.28405,221.36809,243.68016,640.1473,511.67752,41.174915,91.0278,124.8646,final
2023-04-21,1,2741,LK9,163.0,128.22699,97.68875,261.38037,275.76584,721.53375,567.40594,129.73865,94.87635,126.926315,final
2023-05-01,1,2741,LK9,163.0,336.77914,114.79693,499.23926,302.76974,975.3988,638.67914,285.29877,163.83653,152.31174,final
2023-05-11,1,2741,LK9,163.0,139.16565,107.66912,604.17175,320.15482,1082.3558,707.51697,127.95489,187.34822,152.60771,final
2023-05-21,1,2741,LK9,163.0,118.171776,101.81534,594.1166,324.2814,1160.3129,776.3689,115.31281,181.94669,149.13736,final
2023-06-01,1,2741,LK9,163.0,143.19019,98.34172,400.52762,307.82617,1213.3068,825.45667,143.39821,129.63353,146.70323,final
2023-06-11,1,2741,LK9,163.0,143.61963,83.90123,404.9816,284.0583,1230.5215,847.89325,167.17387,141.83354,144.86238,final
2023-06-21,1,2741,LK9,163.0,134.33742,72.91738,421.14722,255.16032,1276.6442,855.2076,178.82713,163.80176,148.99243,final
2023-07-01,1,2741,LK9,163.0,104.779144,57.6955,382.73618,214.51411,1282.503,825.11005,175.09892,176.63382,155.10028,final
2023-07-11,1,2741,LK9,163.0,26.539877,57.503273,265.65643,188.11615,1274.8098,792.3292,50.461163,140.15215,160.51208,final
2023-07-21,1,2741,LK9,163.0,47.552147,57.664417,178.87115,172.86319,1194.135,752.3049,83.862816,103.37785,158.34244,final
2023-08-01,1,2741,LK9,163.0,26.74233,38.264416,100.83436,153.43211,884.0981,675.7724,73.36822,66.80108,130.60136,final
2023-08-11,1,2741,LK9,163.0,21.128834,57.572598,95.42331,153.50143,766.0613,625.67584,41.75763,63.35798,122.25952,final
2023-08-21,1,2741,LK9,163.0,84.40491,62.396523,132.27606,158.23354,732.29443,586.2571,132.65508,84.09795,124.69947,final
2023-09-01,1,2741,LK9,163.0,171.26381,75.79632,276.79755,195.76544,760.3681,563.7117,218.15822,140.36159,134.57928,final
2023-09-11,1,2741,LK9,163.0,87.53988,72.68487,343.2086,210.87772,704.2883,552.4953,119.12215,161.299,127.22768,final
2023-09-21,1,2741,LK9,163.0,133.1227,98.11411,391.9264,246.59529,703.07355,577.692,133.95131,157.76384,121.51763,final
2023-10-01,1,2741,LK9,163.0,262.99387,100.239265,483.65643,271.03824,861.2883,620.2358,254.65198,177.0249,138.55386,final
2023-10-11,1,2741,LK9,163.0,220.14723,134.67955,616.2638,333.03293,1054.8958,697.41205,161.1884,183.78795,150.89374,final
2023-10-21,1,2741,LK9,163.0,202.60736,146.28139,685.7485,381.2002,1209.9509,786.02905,137.23259,178.85762,153.59119,final
2023-11-01,1,2741,LK9,163.0,224.29448,123.025154,647.0491,403.98608,1407.5029,870.7898,179.10112,159.43062,161.28333,final
2023-11-11,1,2741,LK9,163.0,162.26994,122.604294,589.1718,391.91083,1548.6442,935.8215,131.08488,149.69907,165.13698,final
2023-11-21,1,2741,LK9,163.0,150.35583,124.946014,536.9203,370.57547,1614.595,998.371,119.55414,144.29065,161.41537,final
2023-12-01,1,2741,LK9,163.0,144.8957,72.126175,457.52148,319.67648,1588.2269,994.7008,194.35127,142.45612,159.37038,final
2023-12-11,1,2741,LK9,163.0,128.52147,65.41002,423.773,262.4822,1629.2086,987.42596,189.63419,160.29964,164.66806,final
2023-12-21,1,2741,LK9,163.0,61.030674,54.933743,334.44785,192.46994,1557.1166,944.2456,110.17278,171.89848,164.564,final
2024-01-01,1,2741,LK9,163.0,195.82822,46.72352,385.38037,168.2321,1489.9509,882.82947,388.27255,225.35104,168.38268,final
2024-01-11,1,2741,LK9,163.0,10.429448,40.42761,267.28833,142.7771,1280.2332,792.02985,33.964912,184.2561,161.25282,final
2024-01-21,1,2741,LK9,163.0,36.398773,41.960327,242.65643,129.11145,1114.0247,692.6847,88.156906,184.66464,160.39117,final
2024-02-01,1,2741,LK9,163.0,20.214724,43.523724,67.042946,125.91166,909.9448,612.13824,51.963703,55.03173,148.25606,final
2024-02-11,1,2741,LK9,163.0,7.7361965,38.831287,64.34969,124.31534,755.411,526.48346,29.057318,53.62836,143.07332,final
